student_id,study_hours,prev_mean_grade,helb_status,sleep_hours,revision_intensity,target_mean_score
STU-8159,4,63,t,9,1,42
STU-8160,8,65,f,4,8,57
STU-8161,5,42,f,7,7,26
STU-8162,9,62,t,4,5,58
STU-8163,6,50,t,5,8,40
STU-8164,1,49,f,6,4,26
STU-8165,6,89,f,9,9,78
STU-8166,6,75,t,4,0,62
STU-8167,6,99,t,8,7,90
STU-8168,8,52,t,9,2,50
STU-8169,6,68,t,4,8,57
STU-8170,5,77,t,8,0,62
STU-8171,2,98,f,4,2,74
STU-8172,4,92,t,4,0,74
STU-8173,5,52,t,9,0,40
STU-8174,4,96,f,4,5,81
STU-8175,2,65,t,5,3,45
STU-8176,7,59,f,8,9,50
STU-8177,2,44,f,6,3,17
STU-8178,1,59,t,7,4,31
STU-8179,5,53,t,9,2,40
STU-8180,1,84,f,8,1,61
STU-8181,1,53,f,5,9,26
STU-8182,1,47,f,8,7,20
STU-8183,6,87,t,6,6,73
STU-8184,9,52,t,9,9,55
STU-8185,1,63,t,8,3,37
STU-8186,5,54,t,5,1,35
STU-8187,9,90,t,9,8,90
STU-8188,9,40,f,5,7,36
STU-8189,1,61,t,9,3,38
STU-8190,8,73,t,7,4,65
STU-8191,1,89,f,6,9,66
STU-8192,8,90,t,7,5,88
STU-8193,1,79,t,4,3,53
STU-8194,5,42,t,5,1,27
STU-8195,8,94,f,7,4,90
STU-8196,6,65,f,5,0,50
STU-8197,9,53,t,9,6,49
STU-8198,1,97,t,5,8,71
STU-8199,9,80,t,4,2,72
STU-8200,1,47,f,5,5,21
STU-8201,3,88,f,9,8,73
STU-8202,1,94,t,9,3,68
STU-8203,3,94,t,7,5,74
STU-8204,2,95,t,6,2,72
STU-8205,2,55,t,8,8,38
STU-8206,9,81,f,7,6,78
STU-8207,8,60,f,4,6,55
STU-8208,1,49,t,8,3,24
STU-8209,4,96,f,5,5,72
STU-8210,1,64,f,7,7,38
STU-8211,1,95,t,8,5,73
STU-8212,4,77,t,7,5,60
STU-8213,2,61,t,5,3,38
STU-8214,3,88,t,9,7,74
STU-8215,9,87,f,7,9,86
STU-8216,2,86,t,4,7,62
STU-8217,4,93,t,8,8,80
STU-8218,1,85,t,8,5,62
STU-8219,2,43,t,8,1,22
STU-8220,5,43,f,7,3,28
STU-8221,1,69,t,5,3,41
STU-8222,7,41,t,7,7,34
STU-8223,4,68,f,7,4,52
STU-8224,6,82,t,9,3,71
STU-8225,8,75,t,8,7,68
STU-8226,6,60,t,5,2,47
STU-8227,2,99,f,6,1,73
STU-8228,1,60,t,5,3,33
STU-8229,8,87,t,7,0,83
STU-8230,8,60,t,4,0,48
STU-8231,9,43,f,5,4,39
STU-8232,6,40,t,8,0,29
STU-8233,1,65,t,4,3,36
STU-8234,9,95,t,6,7,94
STU-8235,3,90,f,6,7,73
STU-8236,6,41,f,4,1,28
STU-8237,9,48,t,6,2,49
STU-8238,3,94,t,4,2,73
STU-8239,5,96,f,7,0,83
STU-8240,5,84,t,4,2,73
STU-8241,7,57,f,7,7,50
STU-8242,4,87,f,8,5,74
STU-8243,4,87,f,8,4,71
STU-8244,7,96,t,6,9,92
STU-8245,9,81,f,9,8,78
STU-8246,4,80,f,9,6,64
STU-8247,4,50,t,4,5,37
STU-8248,6,64,t,7,4,49
STU-8249,6,65,t,8,4,53
STU-8250,7,97,f,8,9,95
STU-8251,1,75,f,8,8,50
STU-8252,3,81,t,6,9,62
STU-8253,9,74,f,8,5,74
STU-8254,6,77,t,9,3,70
STU-8255,6,42,t,5,3,29
STU-8256,5,98,t,6,3,81
STU-8257,3,80,t,4,5,58
STU-8258,5,74,t,5,0,57
STU-8259,1,89,f,6,8,61
STU-8260,3,79,f,6,1,56
STU-8261,4,61,t,7,1,44
STU-8262,5,47,f,5,4,30
STU-8263,9,54,f,5,3,53
STU-8264,4,84,t,9,2,67
STU-8265,3,46,f,5,4,21
STU-8266,1,58,f,8,6,35
STU-8267,6,79,t,9,9,77
STU-8268,7,81,f,8,1,72
STU-8269,8,56,f,9,5,52
STU-8270,1,40,f,4,3,15
STU-8271,4,84,f,9,1,67
STU-8272,5,68,f,4,0,55
STU-8273,2,97,t,9,7,73
STU-8274,1,52,t,4,4,25
STU-8275,8,95,t,8,9,90
STU-8276,6,87,t,9,1,74
STU-8277,5,68,t,7,7,53
STU-8278,9,80,f,9,2,79
STU-8279,2,81,f,4,6,59
STU-8280,8,45,t,6,1,40
STU-8281,9,44,t,8,6,39
STU-8282,1,73,t,7,3,49
STU-8283,7,50,f,6,9,41
STU-8284,8,48,f,6,0,39
STU-8285,3,77,f,8,4,57
STU-8286,4,79,f,9,3,66
STU-8287,3,80,f,5,7,59
STU-8288,7,48,f,7,0,40
STU-8289,9,47,t,9,1,47
STU-8290,3,83,f,8,4,65
STU-8291,6,97,t,5,9,86
STU-8292,8,79,t,8,9,75
STU-8293,6,42,f,8,1,30
STU-8294,2,52,f,6,0,26
STU-8295,7,58,f,9,5,49
STU-8296,2,73,f,8,9,52
STU-8297,2,71,f,9,3,47
STU-8298,2,88,f,5,4,64
STU-8299,1,55,f,6,2,28
STU-8300,1,75,f,5,9,48
STU-8301,7,57,t,5,5,47
STU-8302,5,53,t,6,3,37
STU-8303,3,69,f,9,5,54
STU-8304,1,41,t,5,4,18
STU-8305,6,52,f,4,1,37
STU-8306,1,66,t,9,3,41
STU-8307,9,98,t,8,1,96
STU-8308,2,92,f,6,4,69
STU-8309,1,91,f,6,2,64
STU-8310,7,56,f,9,5,48
STU-8311,6,70,t,4,4,59
STU-8312,6,54,t,4,1,39
STU-8313,5,96,f,4,9,80
STU-8314,4,59,t,4,7,38
STU-8315,4,44,f,7,5,26
STU-8316,3,46,t,6,8,27
STU-8317,8,57,f,5,2,50
STU-8318,7,95,t,6,3,89
STU-8319,9,50,f,6,7,45
STU-8320,1,71,f,6,6,42
STU-8321,7,89,f,4,7,80
STU-8322,4,66,t,4,8,48
STU-8323,7,65,f,7,7,59
STU-8324,1,76,t,9,7,53
STU-8325,5,84,f,6,5,72
STU-8326,3,67,f,8,1,46
STU-8327,5,89,f,9,6,75
STU-8328,4,41,t,7,3,25
STU-8329,2,59,t,4,2,36
STU-8330,4,43,t,6,3,24
STU-8331,3,52,f,4,3,31
STU-8332,1,63,t,9,2,39
STU-8333,8,87,f,5,8,81
STU-8334,5,77,f,4,2,63
STU-8335,4,97,f,4,1,81
STU-8336,5,79,f,7,0,63
STU-8337,4,87,f,5,0,69
STU-8338,3,84,t,9,4,66
STU-8339,5,94,t,8,4,80
STU-8340,4,68,f,8,8,52
STU-8341,1,97,f,8,3,68
STU-8342,3,75,t,6,4,57
STU-8343,8,41,f,8,5,37
STU-8344,7,80,f,6,9,68
STU-8345,2,57,f,9,6,35
STU-8346,1,88,f,9,8,65
STU-8347,3,47,t,4,5,28
STU-8348,5,97,f,8,0,82
STU-8349,1,54,t,7,7,29
STU-8350,3,80,t,9,1,62
STU-8351,3,56,t,5,8,35
STU-8352,5,62,t,5,6,51
STU-8353,3,41,f,9,6,22
STU-8354,9,45,f,4,9,42
STU-8355,1,68,f,5,9,45
STU-8356,4,66,t,5,4,48
STU-8357,4,76,t,4,7,61
STU-8358,1,88,t,4,9,59
STU-8359,2,73,f,4,0,50
STU-8360,1,57,f,7,2,33
STU-8361,6,81,f,4,8,65
STU-8362,3,49,t,4,0,26
STU-8363,7,77,t,4,7,69
STU-8364,5,98,f,9,5,87
STU-8365,9,83,t,8,9,85
STU-8366,7,56,t,9,4,46
STU-8367,4,98,f,8,5,82
STU-8368,5,52,t,7,4,36
STU-8369,5,91,t,7,8,77
STU-8370,5,99,f,5,1,85
STU-8371,9,87,t,9,9,85
STU-8372,3,81,t,8,5,62
STU-8373,6,66,t,7,3,54
STU-8374,8,92,t,7,2,89
STU-8375,9,41,f,9,4,35
STU-8376,7,73,f,5,1,65
STU-8377,3,70,t,4,2,52
STU-8378,1,62,f,6,6,37
STU-8379,4,46,f,5,0,27
STU-8380,6,77,f,6,1,60
STU-8381,3,72,t,5,2,52
STU-8382,1,51,t,5,9,28
STU-8383,6,84,f,4,6,72
STU-8384,1,51,f,7,3,23
STU-8385,9,58,f,8,7,59
STU-8386,1,48,f,5,7,20
STU-8387,6,49,t,4,0,38
STU-8388,1,56,f,6,4,31
STU-8389,7,89,t,9,0,81
STU-8390,3,79,t,9,6,66
STU-8391,6,78,t,7,3,68
STU-8392,7,80,t,9,7,75
STU-8393,1,49,t,5,7,24
STU-8394,1,51,t,6,8,26
STU-8395,5,54,t,5,5,39
STU-8396,6,70,f,9,6,61
STU-8397,9,54,t,8,6,52
STU-8398,1,67,f,9,4,38
STU-8399,4,43,f,8,6,25
STU-8400,8,75,f,9,8,73
STU-8401,9,94,f,7,3,93
STU-8402,3,40,f,6,1,16
STU-8403,2,97,t,8,7,75
STU-8404,4,83,t,4,6,64
STU-8405,2,96,f,7,5,77
STU-8406,1,73,f,5,6,44
STU-8407,3,86,f,9,2,66
STU-8408,7,56,t,6,5,48
STU-8409,1,78,f,6,9,50
STU-8410,2,77,t,9,6,56
STU-8411,1,83,t,4,6,55
STU-8412,8,90,f,8,4,83
STU-8413,5,72,t,9,2,58
STU-8414,8,99,t,6,1,93
STU-8415,3,60,t,4,6,38
STU-8416,7,65,f,4,3,55
STU-8417,8,85,f,5,1,80
STU-8418,6,75,f,4,7,64
STU-8419,7,44,f,7,1,37
STU-8420,2,72,f,6,5,49
STU-8421,8,40,f,7,3,33
STU-8422,5,92,f,4,8,78
STU-8423,7,45,f,4,4,31
STU-8424,1,76,t,7,3,53
STU-8425,5,41,f,5,7,25
STU-8426,1,96,t,4,2,69
STU-8427,8,92,t,7,8,89
STU-8428,4,98,f,7,7,80
STU-8429,4,98,t,6,7,80
STU-8430,2,44,t,5,9,22
STU-8431,5,65,f,8,4,52
STU-8432,1,80,t,7,0,59
STU-8433,9,90,f,6,9,88
STU-8434,5,92,t,8,8,81
STU-8435,6,86,t,6,1,79
STU-8436,2,52,f,6,0,28
STU-8437,1,51,t,9,5,28
STU-8438,4,44,t,5,0,19
STU-8439,7,41,f,4,9,31
STU-8440,6,98,f,5,9,87
STU-8441,1,43,t,8,9,17
STU-8442,1,98,t,9,6,75
STU-8443,8,66,f,5,6,61
STU-8444,4,89,t,4,0,72
STU-8445,5,92,f,5,9,78
STU-8446,7,49,f,5,4,36
STU-8447,8,52,f,5,2,45
STU-8448,7,83,t,7,1,74
STU-8449,2,41,t,7,4,17
STU-8450,4,65,t,5,4,47
STU-8451,1,54,f,4,1,25
STU-8452,9,85,t,4,5,81
STU-8453,3,96,f,4,6,74
STU-8454,3,49,t,4,0,30
STU-8455,9,61,f,9,2,59
STU-8456,3,79,f,9,3,60
STU-8457,8,64,t,6,1,58
STU-8458,2,54,f,5,9,28
STU-8459,3,52,t,5,4,33
STU-8460,2,47,t,6,3,30
STU-8461,1,60,t,4,1,31
STU-8462,2,60,t,8,0,36
STU-8463,8,61,t,8,7,56
STU-8464,9,85,f,6,1,82
STU-8465,2,72,t,8,3,50
STU-8466,7,84,f,7,9,76
STU-8467,5,66,t,5,4,52
STU-8468,3,79,f,8,1,60
STU-8469,9,89,f,9,9,91
STU-8470,6,61,t,9,8,52
STU-8471,1,69,f,7,1,43
STU-8472,5,48,t,5,5,32
STU-8473,7,84,t,7,6,77
STU-8474,4,74,t,5,5,55
STU-8475,8,57,f,5,3,52
STU-8476,5,81,f,8,0,68
STU-8477,9,44,f,9,1,41
STU-8478,9,66,f,6,9,63
STU-8479,9,96,t,8,9,99
STU-8480,1,45,t,4,5,17
STU-8481,2,71,f,7,7,47
STU-8482,3,47,f,4,2,24
STU-8483,4,95,t,5,6,80
STU-8484,9,78,f,8,8,79
STU-8485,6,60,t,4,3,49
STU-8486,1,57,f,4,6,27
STU-8487,9,53,f,9,6,51
STU-8488,6,54,f,4,9,41
STU-8489,4,81,t,9,8,67
STU-8490,4,65,t,9,2,48
STU-8491,3,92,f,5,0,72
STU-8492,7,83,f,9,7,75
STU-8493,3,71,f,5,3,48
STU-8494,2,78,f,9,1,58
STU-8495,8,67,f,9,4,62
STU-8496,4,99,f,5,3,83
STU-8497,8,78,f,4,0,68
STU-8498,1,82,f,7,6,55
STU-8499,5,71,t,8,3,55
STU-8500,9,52,t,8,7,49
STU-8501,1,54,t,5,8,27
STU-8502,4,57,t,4,7,38
STU-8503,6,78,f,7,0,66
STU-8504,8,45,t,6,7,37
STU-8505,3,94,t,5,4,72
STU-8506,5,50,f,6,0,34
STU-8507,7,71,t,8,8,68
STU-8508,1,79,t,8,8,56
STU-8509,7,59,t,7,6,52
STU-8510,8,72,t,7,6,67
STU-8511,8,79,t,6,0,69
STU-8512,9,47,f,8,8,45
STU-8513,6,90,f,7,0,76
STU-8514,6,74,f,7,6,65
STU-8515,2,44,t,8,8,26
STU-8516,3,74,t,8,8,54
STU-8517,4,86,t,4,4,68
STU-8518,4,53,f,9,5,34
STU-8519,8,60,t,7,1,56
STU-8520,1,86,t,6,1,63
STU-8521,4,63,t,5,9,47
STU-8522,4,56,t,5,8,40
STU-8523,1,57,f,8,0,31
STU-8524,3,73,f,9,9,56
STU-8525,5,51,t,6,4,36
STU-8526,6,55,f,4,6,41
STU-8527,9,43,f,7,9,43
STU-8528,9,64,f,4,5,61
STU-8529,9,73,t,6,5,69
STU-8530,1,67,f,4,5,44
STU-8531,9,85,f,8,7,82
STU-8532,8,50,t,5,6,48
STU-8533,2,52,f,8,4,27
STU-8534,1,70,f,7,9,45
STU-8535,1,99,f,8,1,75
STU-8536,6,64,t,6,9,54
STU-8537,9,78,t,6,5,76
STU-8538,7,49,f,7,9,44
STU-8539,5,63,t,7,4,50
STU-8540,2,40,t,5,3,17
STU-8541,1,92,t,4,9,66
STU-8542,2,64,f,5,4,42
STU-8543,1,67,f,8,8,42
STU-8544,3,75,t,4,1,56
STU-8545,6,57,f,7,5,48
STU-8546,8,45,t,6,8,40
STU-8547,3,41,t,8,9,24
STU-8548,9,42,f,5,4,38
STU-8549,5,85,t,9,5,73
STU-8550,7,47,t,9,9,40
STU-8551,8,70,t,7,3,62
STU-8552,3,87,t,4,4,65
STU-8553,2,58,f,9,7,37
STU-8554,2,89,t,4,0,68
STU-8555,5,45,f,6,0,30
STU-8556,1,53,t,7,9,31
STU-8557,2,42,f,7,3,15
STU-8558,9,87,t,8,9,89
STU-8559,7,40,t,8,2,33
STU-8560,6,83,f,4,4,72
STU-8561,9,69,f,9,9,64
STU-8562,7,85,t,9,7,78
STU-8563,5,58,t,5,0,40
STU-8564,9,93,t,4,4,91
STU-8565,6,58,t,9,4,49
STU-8566,6,48,t,8,1,38
STU-8567,4,46,f,8,4,28
STU-8568,1,85,f,8,7,62
STU-8569,5,76,t,4,9,62
STU-8570,9,89,f,7,6,89
STU-8571,8,80,f,5,1,74
STU-8572,8,92,t,5,5,85
STU-8573,5,46,f,8,9,33
STU-8574,9,48,t,6,0,41
STU-8575,3,43,f,4,9,24
STU-8576,3,64,f,9,9,47
STU-8577,1,88,f,9,2,65
STU-8578,9,51,f,7,5,50
STU-8579,6,45,f,8,8,35
STU-8580,2,57,t,6,0,30
STU-8581,8,79,f,8,5,76
STU-8582,9,60,t,6,1,55
STU-8583,9,54,f,5,8,49
STU-8584,2,42,f,6,1,19
STU-8585,2,41,f,5,2,15
STU-8586,7,95,t,5,1,86
STU-8587,4,94,f,4,3,77
STU-8588,1,80,f,6,3,55
STU-8589,8,79,t,7,9,77
STU-8590,2,98,t,7,0,74
STU-8591,3,43,t,6,7,23
STU-8592,5,71,f,4,4,56
STU-8593,3,41,f,7,7,18
STU-8594,7,85,f,8,5,76
STU-8595,7,68,f,7,1,57
STU-8596,2,41,t,4,6,13
STU-8597,7,73,t,5,9,64
STU-8598,6,66,f,5,8,54
STU-8599,9,99,t,5,6,97
STU-8600,9,93,t,4,4,89
STU-8601,2,78,t,5,3,53
STU-8602,7,83,f,5,7,74
STU-8603,5,77,t,4,5,61
STU-8604,6,57,f,8,4,41
STU-8605,1,75,f,7,6,48
STU-8606,7,58,f,4,2,48
STU-8607,6,66,t,4,8,54
STU-8608,4,84,t,6,3,67
STU-8609,1,59,t,5,3,34
STU-8610,9,60,t,9,7,60
STU-8611,4,62,f,8,5,46
STU-8612,2,69,f,9,0,45
STU-8613,8,64,f,6,1,56
STU-8614,2,70,t,8,8,49
STU-8615,5,66,t,5,5,49
STU-8616,6,73,t,9,6,65
STU-8617,8,47,f,5,8,39
STU-8618,1,58,f,5,2,33
STU-8619,1,80,t,7,4,55
STU-8620,4,65,f,8,4,50
STU-8621,5,67,f,8,9,52
STU-8622,9,43,t,6,6,43
STU-8623,7,70,t,4,1,58
STU-8624,7,55,f,5,3,45
STU-8625,8,90,t,5,3,81
STU-8626,5,49,f,9,7,36
STU-8627,5,77,t,6,9,64
STU-8628,1,87,f,8,2,57
STU-8629,9,49,t,7,1,46
STU-8630,6,84,t,8,8,76
STU-8631,9,48,t,7,3,43
STU-8632,3,78,f,7,8,58
STU-8633,5,75,f,8,5,61
STU-8634,2,90,t,9,0,72
STU-8635,5,97,f,5,2,82
STU-8636,8,75,f,7,6,69
STU-8637,2,58,t,9,8,35
STU-8638,8,99,t,6,7,91
STU-8639,4,58,t,6,4,40
STU-8640,1,51,f,7,7,26
STU-8641,5,52,t,5,1,34
STU-8642,1,64,f,7,2,35
STU-8643,7,75,f,6,7,67
STU-8644,8,64,f,6,8,60
STU-8645,3,67,t,8,9,48
STU-8646,3,81,t,5,7,62
STU-8647,7,92,f,8,3,84
STU-8648,4,78,f,9,5,67
STU-8649,3,69,t,9,4,50
STU-8650,8,44,t,9,3,42
STU-8651,3,56,t,4,8,37
STU-8652,7,57,t,9,9,50
STU-8653,2,82,t,7,2,61
STU-8654,1,86,t,8,0,61
STU-8655,6,60,t,9,6,48
STU-8656,8,61,t,5,9,56
STU-8657,1,78,t,9,7,54
STU-8658,9,89,f,7,2,86
STU-8659,3,97,t,7,2,77
STU-8660,3,96,t,7,5,77
STU-8661,4,45,f,7,1,25
STU-8662,1,89,t,7,5,67
STU-8663,9,55,t,5,4,51
STU-8664,3,41,f,4,6,20
STU-8665,4,90,t,6,8,74
STU-8666,1,40,f,4,8,12
STU-8667,4,96,f,6,0,78
STU-8668,1,69,t,8,6,48
STU-8669,5,97,f,7,2,79
STU-8670,5,82,f,8,3,66
STU-8671,7,91,f,8,1,82
STU-8672,8,76,f,6,0,67
STU-8673,4,87,t,5,9,75
STU-8674,7,62,f,7,2,52
STU-8675,4,40,f,9,9,25
STU-8676,3,58,t,8,8,39
STU-8677,6,85,f,4,0,66
STU-8678,4,42,t,7,2,24
STU-8679,3,41,f,5,4,17
STU-8680,9,95,t,7,2,93
STU-8681,5,76,f,9,3,62
STU-8682,7,56,t,9,3,47
STU-8683,6,67,f,8,0,55
STU-8684,5,57,t,4,5,41
STU-8685,7,72,t,8,6,67
STU-8686,6,54,t,5,6,43
STU-8687,2,61,t,6,5,42
STU-8688,3,80,t,9,6,64
STU-8689,2,66,f,4,2,42
STU-8690,3,94,f,9,4,77
STU-8691,1,76,t,5,6,52
STU-8692,8,71,t,5,9,62
STU-8693,6,99,f,9,4,90
STU-8694,2,84,f,8,9,60
STU-8695,8,58,t,9,1,49
STU-8696,6,67,f,8,5,54
STU-8697,7,67,t,9,6,61
STU-8698,1,95,t,8,1,67
STU-8699,7,49,t,6,9,42
STU-8700,3,59,f,7,7,43
STU-8701,8,64,t,7,4,58
STU-8702,6,60,f,8,7,50
STU-8703,4,53,f,8,2,34
STU-8704,8,61,f,6,1,51
STU-8705,9,92,f,7,6,89
STU-8706,2,65,t,6,4,41
STU-8707,6,83,t,5,4,70
STU-8708,5,50,f,9,7,35
STU-8709,5,94,t,7,8,79
STU-8710,3,46,f,8,7,26
STU-8711,8,56,t,4,9,46
STU-8712,8,57,t,5,1,51
STU-8713,5,46,t,9,9,30
STU-8714,8,95,t,4,6,88
STU-8715,8,59,t,6,4,55
STU-8716,3,77,t,9,6,60
STU-8717,2,50,f,6,2,26
STU-8718,9,83,t,6,3,85
STU-8719,2,97,t,8,6,76
STU-8720,9,55,t,6,1,53
STU-8721,4,90,f,4,1,70
STU-8722,2,94,t,5,0,64
STU-8723,1,66,t,8,0,41
STU-8724,4,90,t,5,0,73
STU-8725,9,50,f,6,5,47
STU-8726,9,55,t,7,4,49
STU-8727,4,62,f,9,9,53
STU-8728,9,99,f,8,7,95
STU-8729,6,98,t,6,4,87
STU-8730,1,51,t,8,0,26
STU-8731,6,98,f,7,7,89
STU-8732,9,79,f,4,5,73
STU-8733,2,42,t,4,7,19
STU-8734,6,41,t,9,1,33
STU-8735,2,99,f,4,9,75
STU-8736,4,77,f,7,7,59
STU-8737,8,87,f,5,5,79
STU-8738,7,91,f,7,0,82
STU-8739,9,63,t,7,0,58
STU-8740,7,68,f,6,9,61
STU-8741,1,86,t,4,4,59
STU-8742,2,85,f,8,6,63
STU-8743,6,73,f,9,3,60
STU-8744,7,59,t,5,9,55
STU-8745,3,57,t,8,4,38
STU-8746,9,53,t,6,9,49
STU-8747,7,57,t,6,2,48
STU-8748,6,41,f,5,1,24
STU-8749,6,40,t,8,1,27
STU-8750,1,59,t,5,4,34
STU-8751,5,73,t,5,3,59
STU-8752,3,80,f,4,1,60
STU-8753,7,80,f,8,4,75
STU-8754,3,87,t,4,9,67
STU-8755,5,50,f,4,8,36
STU-8756,7,66,f,9,7,60
STU-8757,3,62,t,4,8,43
STU-8758,2,77,f,7,8,52
STU-8759,6,83,t,6,7,73
STU-8760,8,42,t,6,8,36
STU-8761,4,51,t,7,3,37
STU-8762,9,69,f,5,7,66
STU-8763,8,70,t,8,1,64
STU-8764,7,62,f,8,8,54
STU-8765,7,40,f,8,8,31
STU-8766,3,80,f,4,2,59
STU-8767,6,59,f,8,5,49
STU-8768,5,93,t,8,6,80
STU-8769,1,45,t,8,2,19
STU-8770,3,50,f,6,4,27
STU-8771,1,74,t,7,0,51
STU-8772,4,43,f,9,2,25
STU-8773,3,68,f,5,7,48
STU-8774,4,98,t,7,2,82
STU-8775,9,49,f,8,7,47
STU-8776,3,90,t,5,8,70
STU-8777,6,68,f,5,5,57
STU-8778,6,77,f,7,6,69
STU-8779,7,40,f,7,5,32
STU-8780,9,79,f,7,7,78
STU-8781,7,47,t,9,6,41
STU-8782,1,96,f,7,9,72
STU-8783,8,77,f,9,0,71
STU-8784,5,56,t,4,2,44
STU-8785,9,58,f,6,2,57
STU-8786,5,72,f,9,2,57
STU-8787,5,54,f,6,3,41
STU-8788,2,84,f,8,0,62
STU-8789,3,70,f,4,1,48
STU-8790,9,60,f,5,4,59
STU-8791,7,42,t,7,5,34
STU-8792,1,41,f,8,8,17
STU-8793,3,74,t,5,1,54
STU-8794,2,80,f,6,8,55
STU-8795,1,98,t,5,6,73
STU-8796,9,55,t,7,8,50
STU-8797,8,95,t,7,3,91
STU-8798,5,84,t,9,6,73
STU-8799,2,90,f,9,0,70
STU-8800,1,98,f,6,7,74
STU-8801,7,89,f,7,6,86
STU-8802,2,60,t,4,6,34
STU-8803,1,51,t,8,1,25
STU-8804,2,67,t,6,9,47
STU-8805,7,51,t,6,8,45
STU-8806,7,72,t,5,7,62
STU-8807,6,59,t,6,0,49
STU-8808,5,79,t,8,0,62
STU-8809,3,88,f,4,4,65
STU-8810,3,60,t,5,1,40
STU-8811,9,99,f,8,0,97
STU-8812,4,91,f,9,9,79
STU-8813,9,93,t,6,7,93
STU-8814,4,78,t,7,3,60
STU-8815,2,80,t,9,1,61
STU-8816,4,88,t,7,4,73
STU-8817,6,98,f,8,5,89
STU-8818,6,81,t,4,7,71
STU-8819,5,75,f,7,6,61
STU-8820,1,61,t,8,6,39
STU-8821,3,65,f,5,0,44
STU-8822,5,46,f,6,2,32
STU-8823,6,46,f,4,2,35
STU-8824,1,47,f,4,6,20
STU-8825,9,65,f,5,1,62
STU-8826,3,63,t,4,9,42
STU-8827,3,63,t,8,6,43
STU-8828,2,79,t,4,8,56
STU-8829,8,87,f,4,0,79
STU-8830,3,51,t,4,1,30
STU-8831,6,86,f,8,5,73
STU-8832,2,47,f,9,1,25
STU-8833,7,93,t,6,1,84
STU-8834,4,48,f,7,4,27
STU-8835,9,42,t,9,6,41
STU-8836,9,93,f,4,3,92
STU-8837,7,60,t,5,5,53
STU-8838,8,70,f,5,2,63
STU-8839,3,87,t,8,3,67
STU-8840,5,86,t,6,3,74
STU-8841,2,63,f,4,3,37
STU-8842,7,43,f,8,0,33
STU-8843,8,59,f,7,3,58
STU-8844,9,55,t,6,3,55
STU-8845,7,49,t,6,5,40
STU-8846,8,82,f,8,8,79
STU-8847,9,65,t,9,9,68
STU-8848,6,68,t,5,5,57
STU-8849,2,44,f,9,5,20
STU-8850,2,50,t,6,6,28
STU-8851,4,68,t,5,6,50
STU-8852,9,84,t,6,0,80
STU-8853,7,54,f,6,7,44
STU-8854,2,45,t,6,0,19
STU-8855,8,87,f,7,8,81
STU-8856,7,54,t,5,3,46
STU-8857,9,82,t,7,8,83
STU-8858,8,59,t,5,7,58
STU-8859,3,73,t,7,8,53
STU-8860,1,99,t,7,5,73
STU-8861,2,99,f,7,8,79
STU-8862,2,41,t,8,3,15
STU-8863,4,83,t,7,2,62
STU-8864,6,55,t,9,2,46
STU-8865,4,58,t,9,7,41
STU-8866,9,73,f,6,1,68
STU-8867,4,88,t,4,5,72
STU-8868,6,53,t,7,8,43
STU-8869,6,63,t,4,8,51
STU-8870,1,67,t,4,7,38
STU-8871,8,87,f,6,7,80
STU-8872,3,71,f,4,0,48
STU-8873,6,76,t,4,6,63
STU-8874,3,49,t,9,0,31
STU-8875,2,88,t,4,8,66
STU-8876,5,84,t,5,2,69
STU-8877,1,87,t,7,0,62
STU-8878,9,48,f,7,7,49
STU-8879,7,63,f,4,6,54
STU-8880,3,75,t,6,1,57
STU-8881,4,95,t,5,6,77
STU-8882,6,68,t,6,4,56
STU-8883,3,99,f,6,6,79
STU-8884,7,68,t,4,9,60
STU-8885,6,97,t,8,6,88
STU-8886,9,87,f,4,1,83
STU-8887,5,62,f,9,1,43
STU-8888,4,66,t,8,6,48
STU-8889,3,70,t,5,2,50
STU-8890,1,82,t,8,3,61
STU-8891,3,46,t,4,6,24
STU-8892,3,88,f,4,1,71
STU-8893,7,93,f,6,1,81
STU-8894,7,84,t,4,8,76
STU-8895,1,43,f,9,0,17
STU-8896,3,53,t,4,2,30
STU-8897,8,81,f,7,9,78
STU-8898,9,81,t,7,3,78
STU-8899,7,49,t,6,4,37
STU-8900,7,98,f,8,2,86
STU-8901,8,83,f,8,8,77
STU-8902,6,73,f,7,4,63
STU-8903,3,65,f,9,6,46
STU-8904,1,62,f,5,6,38
STU-8905,7,48,t,9,8,41
STU-8906,1,76,t,7,1,51
STU-8907,1,47,f,9,2,24
STU-8908,9,92,t,5,3,88
STU-8909,7,53,t,8,7,50
STU-8910,4,46,t,7,0,30
STU-8911,6,46,t,4,8,32
STU-8912,1,48,f,5,4,18
STU-8913,7,42,t,5,3,29
STU-8914,6,53,t,5,7,41
STU-8915,4,56,t,8,8,37
STU-8916,7,89,t,9,2,85
STU-8917,3,83,f,6,3,67
STU-8918,1,61,t,4,0,30
STU-8919,4,85,t,7,2,69
STU-8920,3,65,t,9,9,43
STU-8921,1,97,f,5,4,72
STU-8922,2,67,f,8,7,47
STU-8923,5,84,t,5,0,69
STU-8924,8,53,t,9,0,48
STU-8925,1,48,f,7,2,20
STU-8926,4,90,t,4,8,73
STU-8927,4,65,f,5,8,49
STU-8928,5,41,t,8,0,26
STU-8929,7,50,t,8,3,44
STU-8930,8,56,f,6,7,49
STU-8931,6,73,t,8,1,61
STU-8932,1,58,t,6,3,28
STU-8933,7,78,t,4,6,74
