attendance_rate,cat_score,prev_mean_grade,helb_status,final_score
85.32,88.09,30.93,1,68.67
70.57,57.4,68.22,0,67.65
42.04,89.75,35.59,1,59.42
63.95,91.29,48.84,0,65.95
95.72,100.0,33.74,1,80.46
62.43,88.58,52.02,0,75.74
64.79,95.37,47.59,1,67.57
77.44,64.88,87.49,0,76.68
88.1,63.42,62.34,1,63.37
80.11,64.42,65.92,0,66.9
91.0,60.0,38.06,0,58.91
46.84,62.24,71.32,1,47.43
95.48,71.28,87.49,0,84.06
94.24,53.01,73.66,1,71.89
71.15,39.34,34.38,0,41.84
77.48,65.45,49.65,1,65.95
52.77,49.61,59.95,1,59.14
66.88,51.16,47.61,1,48.87
52.16,57.86,100.0,0,54.93
41.32,54.42,49.32,1,43.14
98.85,76.65,57.22,0,70.43
55.55,57.5,47.2,0,57.75
75.59,77.41,62.17,1,70.98
58.02,63.09,82.88,0,67.08
62.24,58.67,60.07,0,57.63
63.87,62.37,54.06,1,55.2
60.1,40.63,38.67,0,44.69
78.24,65.07,79.76,0,65.41
97.66,72.74,55.41,1,68.68
65.72,74.86,54.64,0,59.38
98.4,39.72,20.0,1,46.45
80.07,37.22,55.71,0,52.53
76.43,51.95,50.78,1,58.01
54.23,80.77,25.13,1,58.43
43.78,63.31,75.81,0,45.95
91.12,48.38,48.37,1,60.17
74.44,38.21,92.12,0,61.34
64.86,49.74,83.46,1,66.46
88.72,48.73,45.04,1,60.71
58.63,74.03,82.65,0,70.71
87.02,75.19,86.99,1,77.96
59.68,44.25,47.94,0,48.71
95.25,71.3,39.41,1,66.18
56.08,69.76,20.0,1,57.29
48.25,42.3,64.85,0,42.53
81.89,58.74,40.48,1,60.76
49.77,65.11,65.39,1,49.18
96.96,62.45,47.78,1,65.44
79.33,34.34,43.96,1,52.61
53.85,61.97,47.89,0,53.56
52.53,69.54,34.6,1,55.08
95.43,83.69,47.88,1,68.51
76.47,49.97,44.74,1,53.77
93.62,51.82,57.75,1,64.82
46.61,56.87,59.88,0,50.53
95.52,64.37,38.72,0,54.89
71.2,61.46,77.81,1,65.82
80.11,69.06,55.13,0,57.72
62.37,43.12,85.04,1,64.29
43.55,65.95,62.34,0,53.9
97.48,48.87,59.24,1,67.65
99.68,57.85,49.16,1,69.46
61.87,85.62,69.07,0,67.1
96.63,39.03,58.6,1,63.55
50.06,55.81,73.45,0,55.17
49.28,40.88,86.88,0,48.66
44.39,62.3,44.92,0,44.75
63.48,75.72,69.04,0,66.69
43.14,62.54,68.53,0,52.89
63.68,58.25,66.25,0,59.77
48.3,79.93,50.2,0,53.1
83.83,64.96,50.57,0,70.88
90.0,72.29,47.49,1,71.71
81.27,70.73,47.13,1,63.84
52.03,20.0,42.88,0,34.05
86.01,58.85,56.12,0,66.69
54.97,43.83,44.36,0,50.38
85.57,47.56,65.84,0,61.57
74.04,82.12,59.03,0,63.82
62.0,54.38,61.04,1,56.18
45.01,88.39,53.08,1,58.99
89.65,38.88,59.24,1,62.78
96.38,43.74,53.55,1,66.3
79.96,71.44,72.03,1,66.11
97.87,54.88,50.04,0,66.32
96.05,64.61,64.76,0,76.2
51.68,58.32,34.49,1,41.35
83.87,57.86,70.82,1,69.68
60.96,55.44,47.93,1,59.22
69.25,62.69,41.58,1,53.46
49.42,69.62,37.5,1,45.56
98.49,84.22,36.08,1,75.19
83.57,56.96,49.33,1,60.75
56.01,54.1,84.98,1,64.1
62.29,52.16,46.42,0,52.7
65.35,82.05,20.0,0,51.34
84.85,70.35,64.58,0,65.55
95.54,31.51,37.94,0,51.62
59.29,30.85,72.67,1,57.64
68.35,47.55,50.42,1,57.38
75.59,63.45,53.07,0,66.88
63.6,59.5,79.55,0,66.55
70.25,67.72,69.12,1,76.92
46.34,57.37,35.57,1,41.82
50.06,80.96,38.21,1,61.26
64.07,71.58,25.9,0,55.1
94.9,61.16,100.0,0,76.95
60.96,77.18,42.47,0,56.71
54.99,35.27,79.06,0,49.76
84.57,58.72,48.42,0,58.26
96.95,62.06,38.56,0,70.17
67.55,69.03,58.39,1,73.42
40.52,34.27,52.12,1,34.98
81.29,56.09,72.43,0,64.19
64.9,66.01,72.66,1,60.02
80.42,67.16,47.38,0,58.36
56.66,77.79,32.08,1,55.61
40.14,71.42,36.45,0,40.85
60.67,59.09,20.0,1,46.84
82.29,70.12,53.06,0,66.5
63.59,56.98,57.79,0,60.48
53.15,62.2,37.43,1,50.74
67.84,71.92,35.25,0,63.11
85.14,59.32,57.71,1,68.02
47.17,65.43,46.62,1,51.7
81.51,74.42,54.17,0,65.65
80.04,70.68,51.39,0,66.97
62.24,78.5,62.48,1,71.45
98.22,94.93,47.82,1,86.35
93.68,70.54,49.2,0,70.1
58.97,53.08,24.13,1,51.07
41.87,67.68,57.09,1,48.7
58.5,67.03,59.6,1,68.26
52.28,69.2,54.8,1,56.2
72.84,82.43,92.41,0,77.46
95.12,34.74,60.93,1,61.89
92.22,82.71,55.18,1,71.93
58.35,87.76,66.98,1,69.84
65.72,68.52,96.03,0,70.09
42.19,68.88,62.55,1,54.5
72.65,56.38,20.0,0,47.45
43.8,60.09,65.78,0,51.87
96.32,70.47,42.17,0,73.53
92.02,69.5,23.4,0,60.02
52.85,70.81,88.56,1,70.14
81.96,69.4,84.67,0,76.24
74.08,73.48,41.71,1,60.87
88.08,71.8,41.82,1,67.1
68.54,44.63,60.88,1,67.71
51.51,72.48,42.07,0,54.73
78.39,87.88,55.57,1,76.37
44.82,59.6,45.16,0,41.26
75.08,82.49,50.79,1,69.22
52.76,46.24,32.72,0,45.0
81.1,59.55,72.88,1,65.19
89.68,50.38,79.67,0,67.3
46.57,80.69,56.2,1,51.23
64.02,84.61,57.35,1,77.04
84.01,58.51,69.32,1,73.48
49.82,77.57,58.03,1,53.77
73.99,84.76,89.13,1,75.52
80.31,59.51,34.31,1,60.44
61.29,61.95,73.5,0,63.24
89.92,71.0,55.94,1,80.72
70.64,47.36,37.82,0,55.11
77.62,61.65,98.45,0,77.41
48.45,92.14,100.0,0,69.51
41.39,52.5,54.26,1,43.03
43.04,72.81,66.01,0,53.94
94.24,67.86,49.52,1,71.12
92.96,57.54,52.41,1,63.5
88.46,63.32,37.62,1,57.51
51.98,86.29,34.96,0,66.48
71.53,68.3,91.19,1,76.83
87.77,70.65,57.3,1,73.18
80.48,84.01,58.91,1,71.79
46.93,55.66,43.41,1,48.87
93.73,44.3,61.42,0,65.35
49.64,86.53,30.93,0,49.31
50.31,62.05,44.07,1,55.72
94.06,73.4,36.4,1,68.97
69.08,48.57,81.27,1,66.0
62.37,65.83,28.27,1,56.82
73.22,43.55,36.77,0,49.89
98.88,60.96,21.14,1,59.02
47.18,50.28,41.98,0,33.32
85.42,46.84,49.73,1,59.47
60.06,55.45,75.6,0,64.27
47.02,25.6,54.0,1,37.87
65.32,42.6,50.61,0,55.45
72.93,71.74,63.4,1,75.68
52.36,65.21,50.03,0,58.19
64.32,43.89,100.0,1,69.01
78.14,68.22,47.36,1,66.54
74.59,46.83,65.45,1,59.28
83.39,70.83,72.88,1,78.32
90.18,58.27,46.85,0,66.54
64.55,55.12,60.98,1,65.04
65.38,58.63,48.98,0,58.05
69.8,98.39,62.93,1,78.26
73.98,48.62,59.82,0,55.99
46.5,63.4,55.47,1,49.22
58.76,71.72,37.2,0,52.68
50.31,45.56,91.55,0,60.96
63.15,36.09,68.56,0,41.38
98.4,50.98,29.4,1,56.14
74.96,71.39,50.43,0,63.77
65.76,54.87,29.75,1,61.72
73.96,56.53,71.72,1,67.0
80.14,73.66,57.61,1,70.98
66.1,47.9,58.07,0,51.32
66.86,58.67,42.84,1,64.24
82.08,37.29,52.32,1,52.63
43.65,64.81,72.17,1,62.82
72.4,63.44,77.0,0,64.85
72.84,71.93,73.24,0,73.78
85.41,42.82,30.06,0,48.91
98.96,57.12,54.65,1,66.09
87.75,40.82,62.56,1,65.76
70.23,56.31,44.77,0,60.2
50.17,82.23,28.14,1,56.99
75.3,55.19,34.84,0,52.65
90.06,39.51,85.0,0,63.88
95.94,49.8,36.55,1,60.27
89.52,35.84,58.86,1,54.78
51.34,40.56,55.19,1,39.53
82.75,70.06,55.23,0,58.9
92.81,38.31,52.24,1,58.05
80.86,64.68,72.2,1,67.68
81.15,60.39,58.64,1,65.85
70.01,52.03,46.74,0,51.74
78.22,63.41,58.92,0,61.0
57.66,45.94,35.0,0,42.28
45.33,72.61,66.57,1,60.26
89.66,49.52,45.74,1,61.4
96.59,54.2,46.78,1,70.54
91.41,52.42,67.23,0,65.86
60.03,70.34,50.67,1,54.8
45.61,68.17,51.68,0,43.14
56.81,20.67,79.02,1,51.72
90.57,63.81,40.48,0,62.5
79.35,33.83,66.97,1,55.94
98.0,54.88,75.09,0,67.2
60.56,58.38,79.0,0,61.09
73.09,54.72,97.18,1,73.14
87.4,67.51,46.44,1,66.74
54.04,70.8,42.38,0,51.24
97.85,48.4,72.71,1,71.15
75.54,47.85,74.92,0,63.0
40.47,59.46,43.77,1,42.9
41.51,36.84,66.73,0,36.13
92.93,52.85,100.0,0,78.5
78.72,80.22,59.88,1,78.92
85.78,37.41,74.62,1,61.75
87.04,54.9,86.38,0,68.52
65.23,51.12,100.0,1,73.09
87.92,90.08,62.42,1,75.75
96.25,51.93,80.55,0,65.36
50.33,52.8,43.81,0,45.69
85.85,44.54,58.45,0,59.66
58.47,60.14,49.96,1,54.44
59.29,64.05,24.06,0,48.81
64.77,46.71,29.15,0,37.15
91.82,74.83,65.74,1,79.08
41.32,64.07,66.09,1,57.77
66.04,72.78,39.25,1,57.8
80.8,55.08,86.03,0,71.22
46.62,63.65,38.02,1,43.92
87.54,56.8,62.63,1,68.18
96.51,81.87,50.53,0,71.91
45.46,61.74,59.93,0,46.09
49.18,60.13,74.17,1,51.56
98.45,53.13,71.63,1,67.42
51.87,52.26,70.74,0,60.95
44.74,63.57,68.44,1,46.66
97.13,72.29,35.09,1,67.71
93.56,49.73,78.42,1,71.06
79.34,61.9,38.91,0,57.34
73.09,62.76,56.09,0,64.11
95.15,65.38,51.68,1,68.15
79.33,34.39,64.3,0,57.3
79.5,46.13,49.28,0,62.63
90.62,39.51,55.15,1,59.11
79.19,60.49,87.14,1,66.3
70.22,46.49,34.69,0,47.56
63.38,52.56,57.96,0,54.74
70.19,42.09,37.95,1,52.03
71.35,53.95,70.14,1,56.9
61.65,43.14,44.92,1,52.08
66.89,71.37,58.69,0,62.26
88.11,67.19,34.16,0,63.52
64.99,62.25,81.25,1,67.7
41.53,55.47,59.31,1,50.23
56.98,29.43,60.48,1,43.03
53.9,53.13,72.92,1,61.11
87.61,48.58,35.47,0,49.62
66.96,63.71,46.93,0,55.58
56.82,69.3,61.06,1,75.24
88.64,64.87,26.28,1,56.4
41.15,78.95,28.22,0,41.76
50.46,51.48,43.22,0,43.06
89.62,50.85,37.46,1,57.24
73.04,75.57,51.81,1,67.42
86.42,62.49,67.4,1,68.14
90.29,56.3,71.5,1,77.22
96.52,87.7,90.57,1,94.75
43.81,68.67,57.59,0,45.04
87.95,57.14,60.78,0,67.7
82.53,49.71,57.55,1,60.37
52.42,79.9,63.76,1,63.18
95.9,63.1,65.17,0,67.14
64.25,60.37,74.6,1,61.86
93.26,70.14,74.53,0,78.59
76.31,73.2,67.35,0,66.09
71.6,68.25,85.18,1,80.04
49.57,73.26,58.48,1,55.84
94.86,66.77,46.99,0,64.07
73.4,68.32,49.94,0,59.78
40.37,49.03,56.09,1,50.06
41.1,87.16,38.49,1,52.48
86.66,41.49,46.96,0,52.0
49.72,64.64,37.48,0,46.15
75.92,39.95,64.19,1,61.26
80.86,58.53,64.37,0,60.32
56.76,51.43,26.16,1,47.1
74.16,62.04,46.23,0,51.25
54.42,65.13,90.85,0,67.97
96.78,45.65,69.34,1,69.1
91.61,59.56,66.18,0,69.68
57.28,80.91,46.04,1,60.38
71.73,40.32,63.17,0,51.75
70.04,47.19,57.74,1,59.25
97.6,72.91,43.66,1,75.71
63.64,61.16,49.11,1,59.75
73.73,62.27,49.52,1,60.22
95.72,75.33,31.2,1,71.3
49.77,48.09,34.18,1,38.99
73.03,52.21,54.41,1,60.63
46.34,50.36,42.74,0,41.23
77.05,54.78,52.58,0,57.97
61.94,80.09,29.1,1,56.42
98.06,34.48,72.42,1,64.23
64.92,42.09,95.45,0,67.81
48.17,39.51,76.49,1,55.08
90.04,81.03,78.35,1,77.43
89.25,50.78,69.27,0,71.44
81.69,55.1,62.78,1,64.23
84.93,35.78,59.56,0,55.28
55.88,56.06,41.54,1,60.04
78.52,73.0,70.42,1,72.36
42.28,63.79,69.35,1,52.02
51.81,58.38,49.67,1,52.97
95.94,36.53,67.47,0,60.76
84.35,55.08,45.51,1,62.42
53.84,62.2,46.66,1,53.85
46.68,45.12,71.95,0,50.7
96.94,69.82,65.75,0,70.0
46.73,73.28,53.83,0,52.17
55.42,52.07,51.74,1,54.77
50.96,70.89,61.15,0,65.5
40.45,58.35,24.96,0,31.06
58.85,77.21,44.36,1,65.15
98.45,90.51,35.23,1,84.76
60.51,43.6,58.21,0,45.89
70.26,71.54,77.6,1,69.93
84.76,79.57,66.59,1,85.24
73.06,45.44,48.79,1,55.13
84.62,51.37,45.28,0,57.21
79.7,51.2,44.43,0,53.88
76.51,58.01,93.99,0,78.49
78.98,54.65,59.23,0,54.33
87.95,57.03,61.6,1,72.58
82.61,72.57,20.0,1,53.82
87.51,31.56,36.74,1,44.13
48.74,45.39,57.2,1,39.75
80.66,70.05,49.03,1,66.48
84.22,68.29,60.4,1,67.77
58.0,44.12,60.16,1,51.72
92.47,68.4,68.81,0,68.54
58.28,79.9,24.36,1,54.1
54.63,59.26,38.11,1,49.38
92.03,44.88,56.21,0,60.36
54.82,73.12,46.35,0,55.35
64.93,85.85,52.42,1,59.42
62.08,46.71,59.96,0,53.61
93.88,60.59,44.59,1,68.37
67.31,76.35,61.46,0,65.67
81.66,61.73,67.79,1,64.67
87.64,33.79,59.17,0,57.98
77.67,66.65,70.97,1,66.05
96.62,45.32,20.0,1,51.59
88.15,40.94,47.45,0,54.24
64.01,34.08,74.06,0,57.99
97.05,77.86,42.44,0,71.39
71.47,47.48,40.0,0,51.36
41.35,65.0,55.73,1,52.98
55.6,68.68,57.69,0,55.17
77.3,62.43,48.38,0,66.38
49.41,64.45,91.18,1,49.44
75.04,65.72,63.16,1,73.89
61.7,62.07,41.75,0,50.67
72.06,48.6,32.09,1,53.13
40.11,47.26,65.3,1,50.87
90.91,58.43,41.32,1,65.07
61.72,58.11,96.75,1,73.52
48.41,66.44,65.7,1,58.03
66.27,76.52,68.08,0,62.65
69.17,65.16,62.48,1,60.98
78.24,47.84,78.19,1,67.78
71.47,27.28,20.0,0,35.95
42.61,48.47,36.34,0,33.22
92.29,39.83,76.61,0,68.65
67.39,49.04,85.01,1,71.09
44.62,63.63,35.76,1,39.88
86.37,61.27,25.26,0,56.72
79.61,87.87,61.02,1,70.84
78.97,67.25,66.74,1,64.46
65.61,88.64,60.65,0,67.21
64.63,70.73,56.93,1,65.4
72.18,76.29,24.67,0,54.32
43.04,54.62,51.25,0,43.19
57.94,43.88,53.93,1,52.78
99.27,53.27,48.13,0,66.46
79.73,59.82,23.46,1,57.39
65.14,50.58,68.53,0,54.41
53.34,44.98,73.58,1,61.61
84.71,66.25,43.7,1,61.52
55.62,44.92,54.65,1,54.52
49.74,37.0,49.06,1,36.74
49.27,43.17,49.23,1,46.29
83.76,56.48,66.88,0,67.89
78.57,45.14,67.31,0,56.72
44.19,56.58,77.35,1,51.71
46.9,69.01,76.97,1,71.62
78.03,68.62,54.91,1,62.51
74.27,50.09,100.0,0,67.22
81.16,40.44,85.9,0,61.24
50.68,51.37,46.15,0,43.9
83.6,69.83,60.28,0,63.8
96.17,73.34,22.26,1,63.65
76.06,65.29,58.49,1,68.78
51.77,78.02,88.13,1,68.16
80.77,85.94,100.0,0,83.34
60.58,52.75,55.82,1,54.22
42.96,82.3,64.03,0,51.04
58.14,56.09,68.9,0,63.0
94.34,75.3,93.63,1,82.73
64.67,70.63,40.31,1,55.12
91.88,30.34,100.0,0,70.52
70.52,45.51,52.29,0,58.12
71.02,41.68,36.94,0,48.13
40.31,33.27,52.33,1,32.15
78.23,73.19,43.43,0,61.79
46.47,91.03,65.55,1,60.75
68.72,56.13,28.26,0,49.29
55.62,72.81,60.55,1,68.1
63.54,82.27,69.95,1,73.53
72.22,63.12,84.69,1,72.94
40.87,59.62,70.25,0,46.4
57.08,56.31,83.58,0,65.9
99.38,68.06,47.1,0,68.81
43.44,73.12,65.1,0,45.32
59.16,66.93,20.0,0,41.6
59.29,66.41,55.95,0,58.02
62.76,59.23,64.96,1,67.07
81.09,36.11,66.59,1,64.14
54.86,73.47,29.67,1,59.08
67.62,40.73,50.98,0,49.57
78.69,69.29,53.49,1,73.41
59.34,71.34,50.28,1,59.64
96.93,42.89,71.05,1,65.98
98.78,50.88,54.1,0,57.08
47.18,91.82,59.79,1,60.74
60.63,58.81,49.19,0,51.31
52.48,41.7,77.17,0,60.77
51.21,72.01,78.51,0,71.58
69.46,48.41,52.45,0,54.25
73.83,31.19,100.0,1,67.68
65.54,67.8,44.2,1,58.49
56.35,46.25,76.13,1,49.86
56.72,64.82,40.88,1,53.52
99.53,47.81,71.91,1,73.12
95.42,70.61,70.51,1,79.09
44.55,62.75,39.79,1,42.85
79.39,21.16,55.65,0,50.04
67.41,65.73,91.62,0,69.93
81.33,55.65,43.34,0,52.42
75.82,81.25,65.23,1,77.86
93.36,65.93,64.04,1,70.66
44.02,71.34,57.24,0,53.89
60.98,49.34,26.84,1,39.56
99.13,48.15,72.92,1,68.18
50.94,59.62,58.21,0,57.74
47.64,54.59,77.87,1,55.49
83.74,80.07,62.17,1,74.63
86.65,57.7,59.16,0,64.99
80.34,41.63,64.71,0,58.37
86.57,47.59,40.22,1,51.34
81.62,74.48,86.05,0,75.57
48.15,57.49,51.24,0,44.67
76.49,56.69,51.47,1,63.63
86.61,75.9,81.26,0,77.11
91.93,46.28,62.45,0,59.6
54.77,26.47,53.74,1,40.04
47.65,47.21,65.45,1,50.0
86.87,63.63,69.27,0,71.75
55.39,56.26,55.87,0,58.44
41.92,36.59,74.6,0,36.95
89.51,75.24,35.13,0,64.5
70.36,62.45,62.71,1,62.87
59.6,65.84,72.4,0,64.32
40.69,66.29,69.19,0,62.25
42.12,40.52,20.0,1,33.04
87.56,64.54,55.72,1,65.61
69.38,73.61,36.15,1,60.65
48.98,77.1,81.14,0,58.94
61.51,70.82,50.97,0,60.57
49.92,67.7,79.14,1,53.35
46.77,33.94,36.09,1,34.21
56.58,59.78,65.03,1,53.4
72.97,45.65,58.14,0,48.84
52.6,79.23,100.0,1,86.77
60.62,76.96,79.2,1,72.22
68.68,45.74,78.05,0,66.17
65.2,59.31,94.5,0,66.45
47.72,63.73,63.11,0,41.17
42.33,73.51,56.21,1,48.68
42.13,34.87,54.16,0,45.28
61.01,26.86,63.9,0,41.49
83.13,60.57,20.0,1,62.41
47.88,22.03,58.04,1,36.63
87.22,62.38,62.08,0,67.11
82.94,68.88,55.19,1,65.97
40.24,78.54,30.44,0,39.93
41.6,50.66,55.3,1,46.0
51.7,62.42,30.39,1,56.54
43.37,69.77,89.93,1,62.62
71.88,42.36,53.37,1,58.54
42.38,73.73,20.87,1,40.67
88.16,64.12,54.28,1,76.88
69.58,50.92,74.12,1,65.43
83.68,62.12,61.17,1,76.51
85.04,57.91,41.55,1,57.37
70.41,71.7,45.79,1,63.91
95.52,54.59,52.84,1,70.26
99.41,63.41,50.09,0,67.04
61.55,50.69,35.33,1,52.82
47.55,45.93,56.78,0,36.97
61.79,62.57,33.99,0,50.3
53.4,46.55,75.08,1,55.56
71.86,72.01,77.28,1,73.67
62.7,68.88,39.94,0,55.58
68.83,48.52,45.1,1,52.56
85.79,63.21,50.39,0,65.61
56.44,48.45,57.43,1,50.99
72.25,35.94,62.62,0,44.41
60.11,51.04,66.33,1,57.54
87.1,59.25,65.91,1,78.17
78.37,67.82,85.97,1,78.7
40.51,62.24,59.09,0,42.62
79.6,73.62,34.56,1,65.52
50.21,45.28,29.03,1,43.43
83.47,54.35,87.44,0,71.8
74.04,84.67,67.17,0,76.86
64.09,31.03,61.72,1,52.6
81.64,53.22,66.08,0,63.44
91.4,43.93,60.88,0,66.25
86.72,57.07,65.8,1,70.77
72.72,53.48,51.29,1,60.17
83.36,69.03,76.99,1,75.84
64.83,63.83,48.55,1,58.27
87.34,40.42,41.74,1,50.23
89.74,51.18,27.56,0,55.33
48.24,60.0,53.72,0,50.58
54.28,71.09,80.82,0,69.04
56.2,96.49,49.77,1,73.41
49.96,70.54,33.19,1,43.2
63.55,44.81,63.13,1,54.97
51.58,58.59,46.28,0,46.42
75.73,62.71,85.87,0,70.03
46.1,52.21,77.34,1,56.0
56.2,67.05,35.12,0,49.78
79.93,25.93,54.87,0,48.5
63.91,68.3,44.41,0,60.56
65.29,52.85,37.11,0,54.87
87.88,58.35,56.99,0,57.15
99.07,81.99,72.73,1,81.33
73.9,41.08,56.53,1,53.59
44.74,64.09,48.71,1,44.15
46.17,71.91,20.0,0,37.84
98.11,62.56,46.02,0,56.81
80.75,35.79,67.93,1,58.2
85.15,80.26,33.85,1,67.58
80.55,56.83,81.09,1,67.39
50.78,52.09,47.49,1,50.31
66.9,55.34,61.49,1,61.78
87.88,54.27,50.82,1,63.82
91.98,42.15,36.83,0,46.02
54.24,62.47,65.93,0,62.38
75.76,51.04,47.24,1,60.9
49.43,70.06,43.01,1,46.41
97.5,67.76,20.0,1,68.34
55.13,84.39,81.45,1,77.61
83.6,56.83,58.11,0,63.67
53.87,47.95,77.92,1,63.3
76.96,37.95,69.16,0,52.78
79.56,92.9,77.92,0,79.65
59.71,69.93,47.85,0,60.82
89.13,49.61,33.3,1,53.43
93.12,85.4,71.73,1,81.34
91.3,80.34,60.34,1,79.36
59.85,39.73,49.61,0,48.68
84.66,48.7,71.37,0,63.66
73.57,58.02,63.55,0,62.25
75.56,43.95,69.5,0,58.24
68.65,58.55,39.6,1,60.2
76.02,70.68,75.6,1,82.4
48.14,39.4,57.92,0,40.05
64.53,64.4,77.53,1,74.49
50.66,77.53,75.43,1,68.51
56.81,66.0,70.35,0,60.16
47.67,58.87,56.0,1,45.43
52.75,49.98,70.77,0,52.24
86.92,72.46,77.99,1,76.99
72.99,42.35,68.92,1,64.06
41.42,63.64,61.65,0,51.54
87.31,60.38,70.81,1,69.48
94.57,76.88,48.54,1,71.62
92.83,51.26,85.25,1,73.75
89.38,52.53,27.73,1,57.06
99.53,41.37,58.62,1,66.04
75.18,66.56,50.69,1,63.2
97.76,53.64,46.46,1,63.46
96.93,47.07,63.49,0,69.09
58.79,48.5,37.74,0,45.84
91.81,68.06,96.73,1,81.03
87.55,43.46,33.66,1,53.66
86.55,44.79,40.88,1,56.73
93.78,73.45,39.18,1,62.44
63.05,57.51,61.57,1,59.81
64.0,74.33,76.26,0,71.31
78.4,54.61,67.47,1,74.11
84.27,59.98,84.5,1,72.6
92.78,62.34,43.11,1,68.38
92.55,80.81,69.86,1,81.02
83.28,79.59,52.54,0,73.96
97.41,77.3,62.11,1,75.38
50.72,50.57,77.96,0,62.19
97.02,45.2,27.54,1,60.8
43.85,71.41,93.84,1,69.53
73.34,80.65,55.39,0,73.81
45.41,77.44,29.08,0,44.77
74.08,60.2,45.53,0,59.89
63.41,70.92,59.84,1,64.57
44.9,71.18,45.52,0,37.54
78.89,62.23,21.14,1,56.24
83.87,62.89,59.74,1,67.64
50.45,61.47,45.01,0,55.83
81.67,48.18,69.72,1,68.59
50.74,49.71,38.77,1,44.46
48.24,49.48,98.71,1,67.33
48.84,36.01,67.25,0,42.12
75.94,62.14,61.54,1,61.43
86.73,59.39,69.22,1,65.94
75.81,71.43,25.21,1,50.45
88.56,78.91,49.05,0,72.4
75.49,79.86,90.09,1,79.64
87.84,81.28,52.24,1,70.65
98.59,48.64,56.87,1,63.12
63.46,38.52,49.6,1,49.68
49.0,73.96,84.36,0,62.47
48.12,80.73,53.6,1,49.71
75.85,83.34,35.47,0,59.49
72.83,67.27,100.0,1,81.13
51.05,30.05,33.25,1,37.28
92.93,65.48,56.25,1,72.82
97.4,68.33,42.85,1,66.68
55.19,78.78,45.37,1,69.15
52.41,81.44,38.92,0,59.06
52.84,73.64,48.28,1,66.08
63.25,51.19,75.71,1,65.55
91.19,44.56,23.76,1,54.67
75.76,68.01,80.69,0,68.48
44.05,48.11,77.59,0,51.74
68.38,82.13,67.16,0,71.81
45.42,34.43,60.27,0,33.21
64.37,68.5,62.98,0,55.08
64.21,64.79,83.62,0,68.82
78.9,56.9,26.58,1,60.85
72.97,46.12,71.09,1,58.97
92.49,29.07,44.57,0,46.28
40.98,52.03,72.86,1,48.11
86.44,52.29,46.96,0,62.47
41.36,76.68,70.72,0,47.85
58.26,48.26,30.13,1,44.84
92.78,66.79,27.53,1,58.31
81.42,40.62,55.96,0,57.33
50.32,67.2,83.84,1,68.2
69.45,26.43,67.65,0,48.82
83.31,91.43,67.52,0,77.61
96.24,57.88,73.48,1,76.74
78.06,20.0,50.85,0,49.36
41.48,49.23,68.99,1,51.38
69.98,46.87,47.57,1,57.38
49.18,50.16,52.35,0,47.1
42.87,54.53,54.58,1,41.59
75.91,50.06,48.18,1,59.51
86.62,47.75,56.81,0,68.74
42.16,42.62,53.42,1,32.91
87.02,72.33,45.26,1,66.18
82.38,78.02,55.47,0,65.24
85.12,56.18,60.79,1,67.52
54.68,59.74,38.2,1,59.08
63.62,43.11,65.51,0,56.59
47.19,61.07,49.11,0,43.37
54.33,63.45,61.57,1,63.85
58.17,56.71,46.02,1,54.24
59.17,65.94,76.91,0,66.2
50.5,64.63,75.21,1,67.72
51.32,44.19,39.11,0,50.87
94.09,77.9,67.45,1,80.66
87.03,56.89,84.03,1,74.96
60.67,85.13,40.93,0,70.44
96.86,66.31,42.36,1,59.79
54.34,89.56,71.23,0,71.12
64.41,77.63,34.47,1,58.48
88.81,63.41,44.0,1,64.05
66.57,49.15,39.74,1,55.16
54.08,49.48,71.45,1,63.18
62.11,68.0,45.54,0,55.45
70.04,62.15,52.88,0,62.17
77.24,51.16,44.53,0,51.02
64.34,72.5,78.67,1,67.61
65.88,60.58,42.53,1,58.03
55.84,72.59,32.66,1,55.97
72.12,45.37,31.96,0,53.32
53.17,74.99,70.49,1,76.95
92.05,67.51,71.79,0,70.27
84.84,77.96,80.47,1,73.23
64.62,74.66,35.3,0,52.15
84.83,58.73,53.84,0,58.83
40.42,57.52,100.0,1,60.29
60.67,86.75,52.56,1,68.35
66.42,55.64,47.86,1,52.57
68.19,71.23,57.62,1,74.04
84.92,54.28,67.54,0,67.27
97.77,32.07,67.24,0,66.34
62.8,41.59,46.94,0,40.88
61.04,66.09,47.47,1,65.2
76.63,70.52,52.66,0,63.66
56.88,66.14,44.86,0,53.74
48.48,77.19,35.77,0,46.78
97.69,65.87,90.54,1,79.32
88.57,48.37,50.68,0,57.65
97.51,68.91,51.7,0,72.36
53.07,62.54,52.26,0,47.36
41.07,51.37,56.55,1,50.24
66.24,67.09,65.83,1,68.87
96.02,61.19,49.63,0,64.2
48.3,50.92,78.51,1,56.22
47.03,57.33,68.76,1,53.13
44.14,81.2,54.56,1,53.84
85.9,80.71,46.01,0,65.36
87.16,62.82,77.53,0,77.42
81.72,60.86,55.08,1,59.67
43.2,38.5,35.63,0,29.83
83.4,85.79,76.38,1,76.22
66.92,75.55,44.93,0,63.37
49.47,71.28,73.63,0,55.66
57.71,25.88,20.0,1,30.76
70.07,60.61,51.36,0,54.98
59.78,58.09,78.88,0,63.36
98.18,70.24,58.09,1,75.31
68.48,53.23,68.77,0,52.73
62.33,56.52,41.77,1,52.27
80.39,69.29,64.26,1,71.85
